STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry
06,037,980007,06037980007,9800.07,Census Tract 9800.07,G5020,S,2401375,303691,+33.7665067,-118.1007304,"POLYGON ((-118.20130499999999 33.855433999999995, -118.20128199999999 33.855472, -118.201094 33.85579, -118.201056 33.855852, -118.200997 33.855951, -118.200923 33.856077, -118.200894 33.856121, -118.200363 33.856933999999995, -118.200163 33.857278, -118.200001 33.857555999999995, -118.199527 33.858271, -118.199374 33.858519, -118.199255 33.858713, -118.19847 33.859989999999996, -118.198336 33.859542, -118.198324 33.859501, -118.197738 33.857533, -118.19735299999999 33.857535, -118.195391 33.857549, -118.19340700000001 33.857561, -118.192909 33.857566999999996, -118.189835 33.857576, -118.188387 33.857580999999996, -118.18596099999999 33.857591, -118.185968 33.858098999999996, -118.18496400000001 33.858098, -118.184944 33.856251, -118.184931 33.854332, -118.185935 33.85432, -118.188369 33.85431, -118.189815 33.854305, -118.191737 33.854301, -118.193682 33.85429, -118.194795 33.854284, -118.19659899999999 33.854273, -118.198471 33.854262, -118.20019500000001 33.854257, -118.201461 33.854346, -118.201846 33.854372999999995, -118.201487 33.855075, -118.20130499999999 33.855433999999995))"
06,037,576601,06037576601,5766.01,Census Tract 5766.01,G5020,S,488000,3566,+33.7665662,-118.1799258,"POLYGON ((-118.185687 33.874389, -118.18551 33.87439, -118.185304 33.874401999999996, -118.18513300000001 33.874421, -118.184736 33.874500999999995, -118.184541 33.874537, -118.184309 33.874563, -118.18411 33.874570999999996, -118.183891 33.874570999999996, -118.1828 33.874583, -118.182097 33.874582, -118.181716 33.874587999999996, -118.18110899999999 33.874587999999996, -118.180143 33.874586, -118.179226 33.874598, -118.178302 33.874604, -118.177368 33.874603, -118.176198 33.874614, -118.175147 33.874613, -118.174095 33.874618, -118.17302699999999 33.874623, -118.173016 33.872809, -118.17300900000001 33.871905999999996, -118.173003 33.870996, -118.172996 33.870098999999996, -118.17299 33.869181999999995, -118.172985 33.868279, -118.172978 33.867374999999996, -118.1735 33.867369, -118.174464 33.867363999999995, -118.17515900000001 33.867366, -118.175398 33.867365, -118.176338 33.86736, -118.177318 33.867354, -118.178259 33.867349, -118.179193 33.867343999999996, -118.180109 33.867339, -118.181065 33.867332999999995, -118.182054 33.867326999999996, -118.185256 33.867318, -118.18537 33.868123, -118.185476 33.868874999999996, -118.185554 33.869429, -118.185611 33.869831999999995, -118.185669 33.870239999999995, -118.185727 33.870649, -118.185783 33.871044999999995, -118.185788 33.871078, -118.185802 33.871175, -118.18602 33.872747, -118.186023 33.872766999999996, -118.18606 33.873038, -118.186099 33.873308, -118.186154 33.873689999999996, -118.186145 33.874383, -118.185687 33.874389))"
06,059,099510,06059099510,995.10,Census Tract 995.10,G5020,S,1318808,0,+33.7652387,-118.0877857,"POLYGON ((-118.195409 33.864872999999996, -118.191746 33.870782999999996, -118.191232 33.871497999999995, -118.190968 33.872009, -118.190782 33.872448, -118.190725 33.872586, -118.190521 33.873207, -118.19044099999999 33.873449, -118.190378 33.873706999999996, -118.19027 33.874147, -118.190208 33.874366, -118.189873 33.874367, -118.189844 33.874480999999996, -118.189409 33.876203, -118.189392 33.876272, -118.18937 33.876357999999996, -118.189364 33.876380999999995, -118.189324 33.876540999999996, -118.189318 33.876567, -118.189312 33.876588999999996, -118.189306 33.876612, -118.189296 33.876653999999995, -118.189289 33.87668, -118.18928199999999 33.876709, -118.18925300000001 33.876837, -118.1892 33.877083, -118.18914699999999 33.877111, -118.189141 33.877151, -118.189115 33.877354, -118.189112 33.877379, -118.189094 33.877522, -118.189081 33.877632999999996, -118.189035 33.87766, -118.188541 33.880381, -118.188442 33.880656, -118.188462 33.880838, -118.188368 33.881325, -118.188343 33.881453, -118.187855 33.881457, -118.187746 33.882148, -118.18763 33.882441, -118.187575 33.882659, -118.187477 33.88257, -118.187369 33.882455, -118.187279 33.882351, -118.187198 33.882239, -118.187159 33.882194, -118.187135 33.882163999999996, -118.187009 33.882008, -118.186871 33.881816, -118.186761 33.881643, -118.186666 33.881474, -118.186605 33.881366, -118.186474 33.881112, -118.186359 33.880855, -118.186259 33.880592, -118.18617499999999 33.880325, -118.186126 33.880137, -118.186069 33.879866, -118.186028 33.879593, -118.186001 33.879290999999995, -118.185993 33.878932, -118.186019 33.878201, -118.186049 33.877257, -118.18605600000001 33.877026, -118.186059 33.876947, -118.186064 33.876816, -118.186065 33.876726, -118.186066 33.876695, -118.186073 33.876470999999995, -118.18609599999999 33.875741, -118.186145 33.874383, -118.186154 33.873689999999996, -118.186099 33.873308, -118.18606 33.873038, -118.186023 33.872766999999996, -118.18602 33.872747, -118.185802 33.871175, -118.185788 33.871078, -118.185783 33.871044999999995, -118.185727 33.870649, -118.185669 33.870239999999995, -118.185611 33.869831999999995, -118.185554 33.869429, -118.185476 33.868874999999996, -118.18537 33.868123, -118.185256 33.867318, -118.185475 33.867315999999995, -118.185539 33.867315999999995, -118.185592 33.867312999999996, -118.185643 33.867315, -118.185742 33.867332999999995, -118.185835 33.867365, -118.185928 33.867412, -118.186021 33.867436999999995, -118.186117 33.867450999999996, -118.186518 33.867452, -118.186712 33.867450999999996, -118.186807 33.86744, -118.187043 33.867383, -118.187206 33.867351, -118.187372 33.867336, -118.189036 33.867323, -118.190235 33.867304, -118.1905 33.867308, -118.190897 33.867332, -118.191225 33.867367, -118.191519 33.86741, -118.191809 33.867464999999996, -118.19227000000001 33.866707, -118.192721 33.865955, -118.193174 33.865190999999996, -118.193649 33.864393, -118.194054 33.863721, -118.194075 33.863699, -118.194465 33.863042, -118.195722 33.863648999999995, -118.19607500000001 33.86382, -118.195409 33.864872999999996))"
06,037,577605,06037577605,5776.05,Census Tract 5776.05,G5020,S,1524866,298384,+33.7654065,-118.1205075,"MULTILINESTRING ((-118.15131099999999 33.876173, -118.15129400000001 33.876464999999996), (-118.15129400000001 33.876464999999996, -118.151295 33.876533), (-118.151295 33.876533, -118.151297 33.876653999999995), (-118.151297 33.876653999999995, -118.151302 33.876709), (-118.151302 33.876709, -118.151288 33.876939), (-118.14665099999999 33.868936, -118.146903 33.868933999999996), (-118.146903 33.868933999999996, -118.150905 33.868921), (-118.150905 33.868921, -118.15124 33.868916), (-118.15124 33.868916, -118.151239 33.86897), (-118.151239 33.86897, -118.151226 33.869572999999995), (-118.151226 33.869572999999995, -118.151232 33.870339), (-118.151232 33.870339, -118.151247 33.871100999999996), (-118.151247 33.871100999999996, -118.151256 33.871781), (-118.151256 33.871781, -118.151269 33.872447), (-118.151269 33.872447, -118.151267 33.872923), (-118.151267 33.872923, -118.151273 33.87426), (-118.151273 33.87426, -118.151268 33.87446), (-118.151268 33.87446, -118.151262 33.874659), (-118.151262 33.874659, -118.151263 33.874731), (-118.151263 33.874731, -118.151268 33.874793), (-118.151268 33.874793, -118.15127 33.874995), (-118.15127 33.874995, -118.151276 33.875434999999996), (-118.151276 33.875434999999996, -118.1513 33.875991), (-118.1513 33.875991, -118.15131099999999 33.876173))"
06,037,577602,06037577602,5776.02,Census Tract 5776.02,G5020,S,1319979,69273,+33.7700579,-118.1126708,"POLYGON ((-118.168702 33.881962, -118.16864 33.881972999999995, -118.166628 33.881980999999996, -118.165933 33.881946, -118.165651 33.881955999999995, -118.165515 33.881972, -118.16476 33.881952999999996, -118.164369 33.88194, -118.164287 33.88194, -118.163699 33.881944, -118.16280499999999 33.881949999999996, -118.162341 33.881952999999996, -118.161895 33.881955, -118.16141400000001 33.881958, -118.160971 33.88196, -118.160517 33.88196, -118.160022 33.881959, -118.158844 33.881963999999996, -118.158286 33.881966999999996, -118.158036 33.881968, -118.15784 33.881969, -118.157332 33.881971, -118.156019 33.881977, -118.155681 33.881979, -118.154715 33.881983999999996, -118.154357 33.881985, -118.153361 33.88199, -118.152089 33.881996, -118.151616 33.881997999999996, -118.151315 33.881986999999995, -118.15131099999999 33.881414, -118.151307 33.881105, -118.151303 33.880843, -118.151299 33.880486, -118.151292 33.88028, -118.15129400000001 33.880174, -118.151293 33.880095, -118.15129400000001 33.879807, -118.15129400000001 33.879717, -118.151296 33.879051, -118.151298 33.878914, -118.151296 33.878636, -118.151295 33.878357, -118.151304 33.877832, -118.151302 33.877621999999995, -118.151291 33.877485, -118.151291 33.877155, -118.151288 33.876939, -118.151302 33.876709, -118.151297 33.876653999999995, -118.151295 33.876533, -118.15129400000001 33.876464999999996, -118.15131099999999 33.876173, -118.1513 33.875991, -118.151276 33.875434999999996, -118.15127 33.874995, -118.151268 33.874793, -118.151263 33.874731, -118.151262 33.874659, -118.15133900000001 33.874680999999995, -118.151459 33.874717, -118.152422 33.874713, -118.153506 33.874708, -118.153655 33.874708, -118.15564 33.874705, -118.156716 33.874699, -118.156779 33.874699, -118.157798 33.874694999999996, -118.157838 33.874694999999996, -118.15889899999999 33.874689, -118.159981 33.874684, -118.164329 33.874665, -118.165634 33.874659, -118.166608 33.874654, -118.167627 33.874656, -118.168678 33.874649999999995, -118.168692 33.875631999999996, -118.168694 33.875715, -118.168697 33.875929, -118.168699 33.876062, -118.1687 33.87611, -118.1687 33.876159, -118.1687 33.876215, -118.1687 33.876461, -118.168703 33.878278, -118.168718 33.880586, -118.16872599999999 33.881634, -118.168702 33.881962))"
06,037,577606,06037577606,5776.06,Census Tract 5776.06,G5020,S,1157665,0,+33.7707391,-118.1353099,"POLYGON ((-118.187487 33.883015, -118.187428 33.883756, -118.187202 33.885267999999996, -118.187183 33.885404, -118.18718 33.885442999999995, -118.186688 33.885442999999995, -118.186669 33.885515999999996, -118.186665 33.885529999999996, -118.186373 33.885529, -118.186112 33.885529, -118.185891 33.885529, -118.185857 33.885529, -118.185774 33.885531, -118.185778 33.885479, -118.185778 33.885442, -118.18475 33.885448, -118.183761 33.885453, -118.183713 33.885453, -118.183476 33.885453999999996, -118.18324 33.885456, -118.182773 33.885459, -118.18269599999999 33.885459, -118.182586 33.885459, -118.182177 33.885458, -118.182099 33.885458, -118.181855 33.885456999999995, -118.181855 33.885339, -118.18149199999999 33.885341, -118.180773 33.885343999999996, -118.178669 33.885352999999995, -118.178127 33.885356, -118.177435 33.885359, -118.177435 33.885321, -118.177437 33.884574, -118.177434 33.884254, -118.177431 33.883804, -118.17743 33.883671, -118.17742799999999 33.883371, -118.177426 33.882987, -118.177425 33.882768, -118.177425 33.882715, -118.177426 33.882129, -118.177427 33.882009, -118.177427 33.881952, -118.177317 33.881952, -118.176443 33.881958, -118.174552 33.881968, -118.174149 33.881971, -118.173065 33.881977, -118.17301499999999 33.881977, -118.172544 33.88198, -118.172076 33.881982, -118.171581 33.881985, -118.171092 33.881988, -118.170594 33.881991, -118.170104 33.881993, -118.169605 33.881996, -118.169248 33.881997999999996, -118.169128 33.881999, -118.168888 33.882000000000005, -118.168822 33.882000999999995, -118.168701 33.882004, -118.168702 33.881962, -118.16872599999999 33.881634, -118.168718 33.880586, -118.168703 33.878278, -118.1687 33.876461, -118.1687 33.876215, -118.1687 33.876159, -118.1687 33.87611, -118.168699 33.876062, -118.168697 33.875929, -118.168694 33.875715, -118.168692 33.875631999999996, -118.168678 33.874649999999995, -118.169771 33.874646, -118.170853 33.87464, -118.171937 33.874629, -118.17302699999999 33.874623, -118.174095 33.874618, -118.175147 33.874613, -118.176198 33.874614, -118.177368 33.874603, -118.178302 33.874604, -118.179226 33.874598, -118.180143 33.874586, -118.18110899999999 33.874587999999996, -118.181716 33.874587999999996, -118.182097 33.874582, -118.1828 33.874583, -118.183891 33.874570999999996, -118.18411 33.874570999999996, -118.184309 33.874563, -118.184541 33.874537, -118.184736 33.874500999999995, -118.18513300000001 33.874421, -118.185304 33.874401999999996, -118.18551 33.87439, -118.185687 33.874389, -118.186145 33.874383, -118.18609599999999 33.875741, -118.186073 33.876470999999995, -118.186066 33.876695, -118.186065 33.876726, -118.186064 33.876816, -118.186059 33.876947, -118.18605600000001 33.877026, -118.186049 33.877257, -118.186019 33.878201, -118.185993 33.878932, -118.186001 33.879290999999995, -118.186028 33.879593, -118.186069 33.879866, -118.186126 33.880137, -118.18617499999999 33.880325, -118.186259 33.880592, -118.186359 33.880855, -118.186474 33.881112, -118.186605 33.881366, -118.186666 33.881474, -118.186761 33.881643, -118.186871 33.881816, -118.187009 33.882008, -118.187135 33.882163999999996, -118.187159 33.882194, -118.187198 33.882239, -118.187279 33.882351, -118.187369 33.882455, -118.187477 33.88257, -118.187575 33.882659, -118.18754799999999 33.882768, -118.187487 33.883015))"
06,037,577100,06037577100,5771,Census Tract 5771,G5020,S,1215399,0,+33.7707927,-118.1480649,"POLYGON ((-118.221443 33.811665, -118.221293 33.811648, -118.219777 33.811647, -118.21866299999999 33.811645999999996, -118.217675 33.811645, -118.215446 33.811643, -118.214436 33.811648, -118.214373 33.811648, -118.213874 33.811648, -118.21329 33.811647, -118.212191 33.811645999999996, -118.211094 33.811645, -118.211062 33.811651, -118.210011 33.81165, -118.208922 33.811648999999996, -118.207839 33.811648, -118.20729399999999 33.811641, -118.207209 33.811702, -118.207083 33.811669, -118.206889 33.811637999999995, -118.205996 33.811679999999996, -118.20587 33.811678, -118.205743 33.811676999999996, -118.20549199999999 33.811674, -118.205445 33.809656, -118.205445 33.809642, -118.205324 33.804387999999996, -118.205513 33.804387999999996, -118.205888 33.804387999999996, -118.206334 33.804387999999996, -118.206498 33.804387999999996, -118.206649 33.804387999999996, -118.20677 33.804387999999996, -118.206932 33.804387999999996, -118.207357 33.804387, -118.207553 33.804386, -118.207863 33.804384999999996, -118.208235 33.804384, -118.208537 33.804383, -118.208916 33.804381, -118.210005 33.804382, -118.211097 33.804384, -118.212186 33.804378, -118.213269 33.804379, -118.21435 33.80438, -118.215442 33.804381, -118.216539 33.804376, -118.217606 33.804376999999995, -118.218167 33.804376999999995, -118.218689 33.804378, -118.219779 33.804372, -118.220625 33.804373, -118.220721 33.804373999999996, -118.221452 33.804382, -118.221639 33.804384, -118.221926 33.804344, -118.222257 33.804401, -118.222436 33.804448, -118.222436 33.804578, -118.222437 33.806348, -118.222439 33.808236, -118.222442 33.811879, -118.221443 33.811665))"
06,037,576801,06037576801,5768.01,Census Tract 5768.01,G5020,S,514192,0,+33.7715794,-118.1642807,"POLYGON ((-118.221441 33.812484, -118.221439 33.813685, -118.22142 33.817298, -118.221395 33.817516, -118.221346 33.817817999999995, -118.221293 33.818075, -118.221231 33.818304, -118.22113999999999 33.818557, -118.220988 33.818903999999996, -118.220875 33.819133, -118.220347 33.820195, -118.220069 33.82073, -118.219871 33.821134, -118.219837 33.821200999999995, -118.219456 33.821951999999996, -118.219352 33.821954999999996, -118.217748 33.821953, -118.21544 33.821957, -118.215449 33.82137, -118.215449 33.821312999999996, -118.215451 33.820011, -118.215452 33.819313, -118.215453 33.818917, -118.215453 33.818666, -118.215447 33.817097, -118.215448 33.81614, -118.215449 33.815692, -118.21545 33.815277, -118.215451 33.813984, -118.215446 33.811643, -118.217675 33.811645, -118.21866299999999 33.811645999999996, -118.219777 33.811647, -118.221293 33.811648, -118.221443 33.811665, -118.221443 33.811913, -118.221441 33.812484))"
06,037,576503,06037576503,5765.03,Census Tract 5765.03,G5020,S,311783,0,+33.7718291,-118.1697407,"POLYGON ((-118.15889899999999 33.874689, -118.157838 33.874694999999996, -118.157798 33.874694999999996, -118.156779 33.874699, -118.156716 33.874699, -118.15564 33.874705, -118.153655 33.874708, -118.153506 33.874708, -118.152422 33.874713, -118.151459 33.874717, -118.15133900000001 33.874680999999995, -118.151262 33.874659, -118.151268 33.87446, -118.151273 33.87426, -118.151267 33.872923, -118.151269 33.872447, -118.151256 33.871781, -118.151247 33.871100999999996, -118.151232 33.870339, -118.151226 33.869572999999995, -118.151239 33.86897, -118.15124 33.868916, -118.151242 33.868808, -118.151242 33.868643999999996, -118.152214 33.868645, -118.153044 33.868639, -118.153891 33.868635, -118.154727 33.868629, -118.15559 33.868629999999996, -118.155591 33.868345999999995, -118.15782 33.868337, -118.157824 33.868618, -118.159941 33.868715, -118.159944 33.869243, -118.159951 33.870146999999996, -118.15995699999999 33.870931999999996, -118.159964 33.871703, -118.15996200000001 33.872488, -118.159969 33.873332, -118.159975 33.873775, -118.159981 33.874684, -118.15889899999999 33.874689))"
06,037,576802,06037576802,5768.02,Census Tract 5768.02,G5020,S,467801,0,+33.7717856,-118.1577274,"POLYGON ((-118.164269 33.860147999999995, -118.163118 33.860153, -118.160374 33.860169, -118.159884 33.860169, -118.15771 33.860178, -118.157099 33.860183, -118.156991 33.860184, -118.15698499999999 33.860105, -118.15698499999999 33.859339999999996, -118.156981 33.858917, -118.156978 33.858575, -118.156972 33.857836, -118.156968 33.857464, -118.155519 33.85747, -118.155512 33.856460999999996, -118.155509 33.855874, -118.15550400000001 33.854869, -118.155501 33.854400999999996, -118.155515 33.854400999999996, -118.155807 33.854397, -118.158647 33.854366999999996, -118.15893299999999 33.854365, -118.159684 33.854362, -118.159849 33.854361, -118.16001299999999 33.854361, -118.160672 33.854358999999995, -118.16366099999999 33.854347, -118.164175 33.854346, -118.164198 33.854346, -118.164329 33.854346, -118.164329 33.854267, -118.164329 33.854228, -118.164326 33.854113, -118.164328 33.853933999999995, -118.164483 33.853956, -118.164792 33.854, -118.165012 33.854031, -118.16539 33.854105, -118.166334 33.854248999999996, -118.166656 33.854265, -118.167473 33.854261, -118.167704 33.854258, -118.167734 33.854395, -118.167745 33.854444, -118.16781 33.854563, -118.167903 33.854785, -118.168123 33.855247, -118.168295 33.855602999999995, -118.16838 33.855786, -118.16843 33.855920999999995, -118.168475 33.856086999999995, -118.16851 33.856314, -118.168521 33.856542, -118.168532 33.856598999999996, -118.168565 33.856634, -118.168566 33.856674999999996, -118.168571 33.856961999999996, -118.168578 33.857655, -118.168577 33.857866, -118.168576 33.858717, -118.168582 33.858841999999996, -118.168581 33.859508, -118.168588 33.860127999999996, -118.164269 33.860147999999995))"
06,037,576502,06037576502,5765.02,Census Tract 5765.02,G5020,S,307611,0,+33.7719179,-118.1740905,"POLYGON ((-118.183992 33.861883, -118.18301199999999 33.861886999999996, -118.182016 33.861893, -118.181027 33.861899, -118.180079 33.861903999999996, -118.179155 33.861909, -118.178237 33.861914, -118.177289 33.861913, -118.177284 33.8601, -118.177277 33.859242, -118.177272 33.858438, -118.177269 33.858135, -118.177265 33.857625999999996, -118.17725899999999 33.856822, -118.177251 33.85631, -118.177243 33.856280999999996, -118.177242 33.85601, -118.17723699999999 33.855205999999995, -118.177232 33.854369, -118.17722599999999 33.853445, -118.17722 33.852593, -118.177205 33.851744, -118.177205 33.851729999999996, -118.177221 33.850814, -118.177453 33.850877, -118.178263 33.851289, -118.178395 33.851317, -118.178738 33.851537, -118.178823 33.851537, -118.178889 33.851575, -118.179021 33.851603, -118.179039 33.851593, -118.18005600000001 33.851811999999995, -118.18014099999999 33.851867, -118.180286 33.851894, -118.180352 33.851932999999995, -118.180668 33.852015, -118.180734 33.852059, -118.181821 33.8524, -118.18203199999999 33.852499, -118.182197 33.852537, -118.182263 33.852581, -118.182414 33.852609, -118.182447 33.852636, -118.182579 33.852664, -118.182592 33.852647, -118.183085 33.852675, -118.18337 33.852691, -118.183686 33.852492999999996, -118.183808 33.852395, -118.183929 33.852438, -118.184074 33.852437, -118.184918 33.852433, -118.184931 33.854332, -118.184944 33.856251, -118.18496400000001 33.858098, -118.184969 33.860063, -118.18498 33.861883999999996, -118.183992 33.861883))"
06,037,576501,06037576501,5765.01,Census Tract 5765.01,G5020,S,291373,0,+33.7722391,-118.1787305,"POLYGON ((-118.176301 33.861919, -118.17536 33.861924, -118.17442 33.861928999999996, -118.173471 33.861928, -118.172458 33.861934, -118.171509 33.861939, -118.17056099999999 33.861944, -118.16960399999999 33.86195, -118.168601 33.861948, -118.168588 33.860127999999996, -118.168581 33.859508, -118.168582 33.858841999999996, -118.168576 33.858717, -118.168577 33.857866, -118.168578 33.857655, -118.168571 33.856961999999996, -118.168566 33.856674999999996, -118.168565 33.856634, -118.168532 33.856598999999996, -118.168521 33.856542, -118.16851 33.856314, -118.168475 33.856086999999995, -118.16843 33.855920999999995, -118.16838 33.855786, -118.168295 33.855602999999995, -118.168123 33.855247, -118.167903 33.854785, -118.16781 33.854563, -118.167745 33.854444, -118.167734 33.854395, -118.167704 33.854258, -118.167684 33.854164, -118.167662 33.854022, -118.16764 33.853783, -118.16764 33.853491, -118.167641 33.852641, -118.167641 33.852396999999996, -118.167642 33.851783999999995, -118.1691 33.851776, -118.16943599999999 33.851774, -118.17026 33.851496, -118.170474 33.851424, -118.171654 33.851026, -118.172336 33.850786, -118.173629 33.85033, -118.17455799999999 33.850027, -118.177076 33.849164, -118.177161 33.850062, -118.177222 33.850767, -118.177221 33.850814, -118.177205 33.851729999999996, -118.177205 33.851744, -118.17722 33.852593, -118.17722599999999 33.853445, -118.177232 33.854369, -118.17723699999999 33.855205999999995, -118.177242 33.85601, -118.177243 33.856280999999996, -118.177251 33.85631, -118.17725899999999 33.856822, -118.177265 33.857625999999996, -118.177269 33.858135, -118.177272 33.858438, -118.177277 33.859242, -118.177284 33.8601, -118.177289 33.861913, -118.176301 33.861919))"
06,037,576200,06037576200,5762,Census Tract 5762,G5020,S,696659,0,+33.7723836,-118.1867637,"MULTILINESTRING ((-118.15129400000001 33.879807, -118.151293 33.880095), (-118.151293 33.880095, -118.15129400000001 33.880174), (-118.15129400000001 33.880174, -118.151292 33.88028), (-118.151292 33.88028, -118.151299 33.880486), (-118.151299 33.880486, -118.151303 33.880843), (-118.151303 33.880843, -118.151307 33.881105), (-118.151307 33.881105, -118.15131099999999 33.881414), (-118.15131099999999 33.881414, -118.151315 33.881986999999995), (-118.151315 33.881986999999995, -118.151616 33.881997999999996), (-118.151616 33.881997999999996, -118.152089 33.881996), (-118.152089 33.881996, -118.153361 33.88199), (-118.153361 33.88199, -118.154357 33.881985), (-118.154357 33.881985, -118.154715 33.881983999999996), (-118.154715 33.881983999999996, -118.155681 33.881979), (-118.155681 33.881979, -118.156019 33.881977), (-118.156019 33.881977, -118.157332 33.881971), (-118.157332 33.881971, -118.15784 33.881969), (-118.15784 33.881969, -118.158036 33.881968), (-118.158036 33.881968, -118.158286 33.881966999999996), (-118.158286 33.881966999999996, -118.158844 33.881963999999996), (-118.158844 33.881963999999996, -118.160022 33.881959))"
06,037,576904,06037576904,5769.04,Census Tract 5769.04,G5020,S,366088,0,+33.7771513,-118.1573180,"MULTILINESTRING ((-118.160022 33.881959, -118.160517 33.88196), (-118.160517 33.88196, -118.160971 33.88196), (-118.160971 33.88196, -118.16141400000001 33.881958), (-118.16141400000001 33.881958, -118.161895 33.881955), (-118.161895 33.881955, -118.162341 33.881952999999996), (-118.162341 33.881952999999996, -118.16280499999999 33.881949999999996), (-118.16280499999999 33.881949999999996, -118.163699 33.881944), (-118.163699 33.881944, -118.164287 33.88194), (-118.164287 33.88194, -118.164369 33.88194), (-118.164369 33.88194, -118.16476 33.881952999999996), (-118.16476 33.881952999999996, -118.165515 33.881972), (-118.165515 33.881972, -118.165651 33.881955999999995), (-118.165651 33.881955999999995, -118.165933 33.881946), (-118.165933 33.881946, -118.166628 33.881980999999996), (-118.166628 33.881980999999996, -118.16864 33.881972999999995), (-118.16864 33.881972999999995, -118.168702 33.881962), (-118.168702 33.881962, -118.168701 33.882004), (-118.168701 33.882004, -118.168822 33.882000999999995), (-118.168822 33.882000999999995, -118.168888 33.882000000000005), (-118.168888 33.882000000000005, -118.169128 33.881999), (-118.169128 33.881999, -118.169248 33.881997999999996), (-118.169248 33.881997999999996, -118.169605 33.881996), (-118.169605 33.881996, -118.170104 33.881993), (-118.170104 33.881993, -118.170594 33.881991), (-118.170594 33.881991, -118.171092 33.881988), (-118.171092 33.881988, -118.171581 33.881985), (-118.171581 33.881985, -118.172076 33.881982), (-118.172076 33.881982, -118.172544 33.88198), (-118.172544 33.88198, -118.17301499999999 33.881977), (-118.17301499999999 33.881977, -118.173065 33.881977), (-118.173065 33.881977, -118.174149 33.881971), (-118.174149 33.881971, -118.174552 33.881968), (-118.174552 33.881968, -118.176443 33.881958), (-118.176443 33.881958, -118.177317 33.881952), (-118.177317 33.881952, -118.177427 33.881952), (-118.177427 33.881952, -118.177427 33.882009), (-118.177427 33.882009, -118.177426 33.882129), (-118.177426 33.882129, -118.177425 33.882715), (-118.177425 33.882715, -118.177425 33.882768), (-118.177425 33.882768, -118.177426 33.882987), (-118.177426 33.882987, -118.17742799999999 33.883371), (-118.17742799999999 33.883371, -118.17743 33.883671), (-118.17743 33.883671, -118.177431 33.883804), (-118.177431 33.883804, -118.177434 33.884254), (-118.177434 33.884254, -118.177437 33.884574), (-118.177437 33.884574, -118.177435 33.885321), (-118.177435 33.885321, -118.177435 33.885359), (-118.177435 33.885359, -118.178127 33.885356), (-118.178127 33.885356, -118.178669 33.885352999999995), (-118.178669 33.885352999999995, -118.180773 33.885343999999996), (-118.180773 33.885343999999996, -118.18149199999999 33.885341), (-118.18149199999999 33.885341, -118.181855 33.885339), (-118.181855 33.885339, -118.181855 33.885456999999995), (-118.181855 33.885456999999995, -118.182099 33.885458), (-118.182099 33.885458, -118.182177 33.885458), (-118.182177 33.885458, -118.182586 33.885459), (-118.182586 33.885459, -118.18269599999999 33.885459), (-118.18269599999999 33.885459, -118.182773 33.885459), (-118.182773 33.885459, -118.18324 33.885456), (-118.18324 33.885456, -118.183476 33.885453999999996), (-118.183476 33.885453999999996, -118.183713 33.885453), (-118.183713 33.885453, -118.183761 33.885453), (-118.183761 33.885453, -118.18475 33.885448), (-118.18475 33.885448, -118.185778 33.885442), (-118.185778 33.885442, -118.185778 33.885479), (-118.185778 33.885479, -118.185774 33.885531), (-118.185774 33.885531, -118.185857 33.885529), (-118.185857 33.885529, -118.185891 33.885529), (-118.185891 33.885529, -118.186112 33.885529), (-118.186112 33.885529, -118.186373 33.885529), (-118.186373 33.885529, -118.186665 33.885529999999996), (-118.186665 33.885529999999996, -118.186669 33.885515999999996), (-118.186669 33.885515999999996, -118.186688 33.885442999999995), (-118.186688 33.885442999999995, -118.18718 33.885442999999995))"
