Tree Number,Funder,Scientific Name,Common Name,Street Address,Other Add Info,City,Ownership,X Coordinate,Y Coordinate,Census Tract,DAC Status,Date Planted,Stock Size,Grow Space,Planted By
461.0,,Brachychiton Populneus,Unknown,1827 Cedar ave,,Long Beach,Public,-118.1952,33.7904,6007000700,1A,2020-07-20 00:00:00,15-Gallon,,Conservation Corps of Long Beach
462.0,,Brachychiton Populneus,Unknown,1875 Cedar Ave,,Long Beach,Public,-118.1951,33.7913,6007000700,1A,2020-07-20 00:00:00,15-Gallon,,Conservation Corps of Long Beach
463.0,,Brachychiton Populneus,Unknown,1885 Cedar Ave,,Long Beach,Public,-118.1952,33.7914,6007000700,1A,2020-07-20 00:00:00,15-Gallon,,Conservation Corps of Long Beach
464.0,,Brachychiton Populneus,Unknown,1895  Cedar Ave,,Long Beach,Public,-118.1953,33.7917,6007000700,1A,2020-07-21 00:00:00,15-Gallon,,Conservation Corps of Long Beach
465.0,,Brachychiton Populneus,Unknown,1895  Cedar Ave,on the side,Long Beach,Public,-118.1954,33.7916,6007000700,1A,2020-07-21 00:00:00,15-Gallon,,Conservation Corps of Long Beach
466.0,,Brachychiton Populneus,Unknown,1895  Cedar Ave,on the side,Long Beach,Public,-118.1955,33.7916,6007000700,1A,2020-07-21 00:00:00,15-Gallon,,Conservation Corps of Long Beach
467.0,,Brachychiton Populneus,Unknown,1895  Cedar Ave,on the side,Long Beach,Public,-118.1956,33.7916,6007000700,1A,2020-07-21 00:00:00,15-Gallon,,Conservation Corps of Long Beach
468.0,,Lagerstroemia Indica,Crape Myrtle,1890 Chestnut Ave,,Long Beach,Public,-118.1964,33.7915,6007000700,1A,2020-06-30 00:00:00,15-Gallon,,Conservation Corps of Long Beach
469.0,,Lagerstroemia Indica,Crape Myrtle,1890 Chestnut Ave,,Long Beach,Public,-118.1964,33.7915,6007000700,1A,2020-06-30 00:00:00,15-Gallon,,Conservation Corps of Long Beach
470.0,,Lagerstroemia Indica,Crape Myrtle,1884 Chestnut Ave,,Long Beach,Public,-118.1964,33.7914,6007000700,1A,2020-07-01 00:00:00,15-Gallon,,Conservation Corps of Long Beach
471.0,,Lagerstroemia Indica,Crape Myrtle,1864 Chestnut Ave,,Long Beach,Public,-118.1964,33.7911,6007000700,1A,2020-06-30 00:00:00,15-Gallon,,Conservation Corps of Long Beach
472.0,,Lagerstroemia Indica,Crape Myrtle,1864 Chestnut Ave,,Long Beach,Public,-118.1963,33.791,6007000700,1A,2020-06-30 00:00:00,15-Gallon,,Conservation Corps of Long Beach
473.0,,Lagerstroemia Indica,Crape Myrtle,1835 Chestnut Ave,,Long Beach,Public,-118.1965,33.7905,6007000700,1A,2020-06-30 00:00:00,15-Gallon,,Conservation Corps of Long Beach
474.0,,Lagerstroemia Indica,Crape Myrtle,1871 Chestnut Ave,,Long Beach,Public,-118.1965,33.7913,6007000700,1A,2020-07-06 00:00:00,15-Gallon,,Conservation Corps of Long Beach
475.0,,Lagerstroemia Indica,Crape Myrtle,1885 Chestnut Ave,,Long Beach,Public,-118.1965,33.7913,6007000700,1A,2020-07-06 00:00:00,15-Gallon,,Conservation Corps of Long Beach
476.0,,Lagerstroemia Indica,Crape Myrtle,1891 Chestnut Ave,,Long Beach,Public,-118.1966,33.7916,6007000700,1A,2020-07-06 00:00:00,15-Gallon,,Conservation Corps of Long Beach
477.0,,Lagerstroemia Indica,Crape Myrtle,422 W 19th st,,Long Beach,Public,-118.1969,33.7916,6007000700,1A,2020-07-01 00:00:00,15-Gallon,,Conservation Corps of Long Beach
478.0,,Quercus Virginiana,Southern Live Oak,1866 Henderson Ave,,Long Beach,Public,-118.1976,33.7911,6007000700,1A,2020-07-08 00:00:00,15-Gallon,,Conservation Corps of Long Beach
479.0,,Quercus Virginiana,Southern Live Oak,1850 Henderson Ave,,Long Beach,Public,-118.1976,33.7908,6007000700,1A,2020-07-08 00:00:00,15-Gallon,,Conservation Corps of Long Beach
480.0,,Quercus Virginiana,Southern Live Oak,1840 Henderson Ave,,Long Beach,Public,-118.1975,33.7907,6007000700,1A,2020-07-08 00:00:00,15-Gallon,,Conservation Corps of Long Beach
481.0,,Quercus Virginiana,Southern Live Oak,1876 Henderson Ave,Across of,Long Beach,Public,-118.1977,33.7913,6007000700,1A,2020-07-08 00:00:00,15-Gallon,,Conservation Corps of Long Beach
482.0,,Quercus Virginiana,Southern Live Oak,1888 Magnolia ave,,Long Beach,Public,-118.1977,33.7915,6007000700,1A,2020-07-08 00:00:00,15-Gallon,,Conservation Corps of Long Beach
483.0,,Lagerstroemia Indica,Crape Myrtle,1896 Magnolia Ave,,Long Beach,Public,-118.198,33.7915,6007000700,1A,2020-07-01 00:00:00,15-Gallon,,Conservation Corps of Long Beach
484.0,,Lagerstroemia Indica,Crape Myrtle,1880 Magnolia Ave,,Long Beach,Public,-118.198,33.7913,6007000700,1A,2020-07-01 00:00:00,15-Gallon,,Conservation Corps of Long Beach
485.0,,Lagerstroemia Indica,Crape Myrtle,1880 Magnolia Ave,,Long Beach,Public,-118.198,33.7913,6007000700,1A,2020-07-01 00:00:00,15-Gallon,,Conservation Corps of Long Beach
486.0,,Lagerstroemia Indica,Crape Myrtle,1858 Magnolia Ave,,Long Beach,Public,-118.198,33.7909,6007000700,1A,2020-07-06 00:00:00,15-Gallon,,Conservation Corps of Long Beach
487.0,,Lagerstroemia Indica,Crape Myrtle,1854 Magnolia Ave,,Long Beach,Public,-118.198,33.7909,6007000700,1A,2020-07-06 00:00:00,15-Gallon,,Conservation Corps of Long Beach
488.0,,Brachychiton Populneus,Unknown,1924 Cedar ave,,Long Beach,Public,-118.19482,33.79233,6007000700,1A,2020-07-22 00:00:00,15-Gallon,,Conservation Corps of Long Beach
489.0,,Brachychiton Populneus,Unknown,1934 Cedar Ave,,Long Beach,Public,-118.1949,33.79233,6007000700,1A,2020-07-21 00:00:00,15-Gallon,,Conservation Corps of Long Beach
490.0,,Brachychiton Populneus,Unknown,1942 Cedar Ave,,Long Beach,Public,-118.195,33.79255,6007000700,1A,2020-07-22 00:00:00,15-Gallon,,Conservation Corps of Long Beach
491.0,,Brachychiton Populneus,Unknown,1972 Cedar Ave,,Long Beach,Public,-118.19516,33.79313,6007000700,1A,2020-07-22 00:00:00,15-Gallon,,Conservation Corps of Long Beach
492.0,,Brachychiton Populneus,Unknown,1985 Cedar Ave,,Long Beach,Public,-118.19504,33.79305,6007000700,1A,2020-07-22 00:00:00,15-Gallon,,Conservation Corps of Long Beach
493.0,,Brachychiton Populneus,Unknown,1945 Cedar Ave,,Long Beach,Public,-118.19502,33.79263,6007000700,1A,2020-07-22 00:00:00,15-Gallon,,Conservation Corps of Long Beach
494.0,,Lagerstroemia Indica,Crape Myrtle,431 W 19th st,,Long Beach,Public,-118.19723,33.79176,6007000700,1A,2020-07-06 00:00:00,15-Gallon,,Conservation Corps of Long Beach
495.0,,Lagerstroemia Indica,Crape Myrtle,1940 Henderson,Across of,Long Beach,Public,-118.19756,33.79248,6007000700,1A,2020-07-06 00:00:00,15-Gallon,,Conservation Corps of Long Beach
496.0,,Lagerstroemia Indica,Crape Myrtle,1916 Magnolia Ave,,Long Beach,Public,-118.19802,33.7922,6007000700,1A,2020-07-08 00:00:00,15-Gallon,,Conservation Corps of Long Beach
497.0,,Lagerstroemia Indica,Crape Myrtle,1934 Magnolia Ave,,Long Beach,Public,-118.19805,33.79231,6007000700,1A,2020-07-08 00:00:00,15-Gallon,,Conservation Corps of Long Beach
498.0,,Lagerstroemia Indica,Crape Myrtle,1974 Magnolia Ave,,Long Beach,Public,-118.19818,33.79339,6007000700,1A,2020-07-08 00:00:00,15-Gallon,,Conservation Corps of Long Beach
499.0,,Lagerstroemia Indica,Crape Myrtle,1879 Magnolia Ave,,Long Beach,Public,-118.19806,33.79132,6007000700,1A,2020-07-08 00:00:00,15-Gallon,,Conservation Corps of Long Beach
500.0,,Lagerstroemia Indica,Crape Myrtle,1851 Magnolia Ave,,Long Beach,Public,-118.19807,33.79082,6007000700,1A,2020-07-08 00:00:00,15-Gallon,,Conservation Corps of Long Beach
501.0,,Lagerstroemia Indica,Crape Myrtle,1831 Magnolia Ave,,Long Beach,Public,-118.19795,33.79044,6007000700,1A,2020-07-07 00:00:00,15-Gallon,,Conservation Corps of Long Beach
502.0,,Brachychiton Populneus,Unknown,2067 Cedar Ave,,Long Beach,Public,-118.19473,33.79486,6007000700,1A,2020-07-22 00:00:00,15-Gallon,,Conservation Corps of Long Beach
503.0,,Brachychiton Populneus,Unknown,2059 Cedar  Ave,,Long Beach,Public,-118.19487,33.79464,6007000700,1A,2020-07-22 00:00:00,15-Gallon,,Conservation Corps of Long Beach
504.0,,Brachychiton Populneus,Unknown,2059 Cedar  Ave,,Long Beach,Public,-118.19487,33.7946,6007000700,1A,2020-07-22 00:00:00,15-Gallon,,Conservation Corps of Long Beach
505.0,,Brachychiton Populneus,Unknown,2041 Cedar Ave,,Long Beach,Public,-118.19484,33.79427,6007000700,1A,2020-07-22 00:00:00,15-Gallon,,Conservation Corps of Long Beach
506.0,,Quercus Virginiana,Southern Live Oak,2024 Chestnut Ave,,Long Beach,Public,-118.19581,33.79401,6007000700,1A,2020-07-13 00:00:00,15-Gallon,,Conservation Corps of Long Beach
507.0,,Quercus Virginiana,Southern Live Oak,2032 Chestnut Ave,,Long Beach,Public,-118.19581,33.79414,6007000700,1A,2020-07-13 00:00:00,15-Gallon,,Conservation Corps of Long Beach
508.0,,Alnus Rhombifolia ,White Alder,2083 Chestnut ave,Next to ,Long Beach,Public,-118.1958,33.79506,6007000700,1A,2020-07-13 00:00:00,15-Gallon,,Conservation Corps of Long Beach
509.0,,Alnus Rhombifolia ,White Alder,2083 Chestnut ave,,Long Beach,Public,-118.19588,33.795,6007000700,1A,2020-07-13 00:00:00,15-Gallon,,Conservation Corps of Long Beach
510.0,,Alnus Rhombifolia ,White Alder,2201 Chestnut Ave ,on the side,Long Beach,Public,-118.1961,33.79352,6007000700,1A,2020-07-13 00:00:00,15-Gallon,,Conservation Corps of Long Beach
511.0,,Alnus Rhombifolia ,White Alder,222 W Hill St,,Long Beach,Public,-118.19408,33.79636,6007000700,1A,2020-07-13 00:00:00,15-Gallon,,Conservation Corps of Long Beach
512.0,,Alnus Rhombifolia ,White Alder,300 W 21st St,,Long Beach,Public,-118.195,33.79517,6007000700,1A,2020-07-13 00:00:00,15-Gallon,,Conservation Corps of Long Beach
513.0,,Quercus Virginiana,Southern Live Oak,2120 Chestnut Ave,,Long Beach,Public,-118.1959,33.79589,6007000700,1A,2020-07-07 00:00:00,15-Gallon,,Conservation Corps of Long Beach
514.0,,Quercus Virginiana,Southern Live Oak,2124 Chestnut Ave,,Long Beach,Public,-118.1958,33.79585,6007000700,1A,2020-07-07 00:00:00,15-Gallon,,Conservation Corps of Long Beach
515.0,,Quercus Virginiana,Southern Live Oak,2140 Chestnut Ave,,Long Beach,Public,-118.19592,33.79628,6007000700,1A,2020-07-07 00:00:00,15-Gallon,,Conservation Corps of Long Beach
516.0,,Quercus Virginiana,Southern Live Oak,2151 Chestnut Ave,,Long Beach,Public,-118.19535,33.79639,6007000700,1A,2020-07-07 00:00:00,15-Gallon,,Conservation Corps of Long Beach
517.0,,Quercus Virginiana,Southern Live Oak,2109 Chestnut Ave,,Long Beach,Public,-118.19593,33.79563,6007000700,1A,2020-07-07 00:00:00,15-Gallon,,Conservation Corps of Long Beach
518.0,,Quercus Virginiana,Southern Live Oak,481 W 21st st,,Long Beach,Public,-118.19762,33.79526,6007000700,1A,2020-07-07 00:00:00,15-Gallon,,Conservation Corps of Long Beach
519.0,,Quercus Virginiana,Southern Live Oak,483 W 21st St,across of ,Long Beach,Public,-118.19779,33.79521,6007000700,1A,2020-07-07 00:00:00,15-Gallon,,Conservation Corps of Long Beach
520.0,,Quercus Virginiana,Southern Live Oak,481 W 21st st,across of ,Long Beach,Public,-118.19774,33.79522,6007000700,1A,2020-07-07 00:00:00,15-Gallon,,Conservation Corps of Long Beach
521.0,,Quercus Virginiana,Southern Live Oak,327 W Hill St.,,Long Beach,Public,-118.19551,33.79738,6007000700,1A,2020-07-08 00:00:00,15-Gallon,,Conservation Corps of Long Beach
522.0,,Alnus Rhombifolia ,White Alder,2140 Linden ave,,Long Beach,Public,-118.18608,33.79613,6007000700,1A,2020-07-15 00:00:00,15-Gallon,,Conservation Corps of Long Beach
523.0,,Alnus Rhombifolia ,White Alder,2154 Linden Ave,,Long Beach,Public,-118.186,33.79634,6007000700,1A,2020-07-15 00:00:00,15-Gallon,,Conservation Corps of Long Beach
524.0,,Alnus Rhombifolia ,White Alder,2156 Linden Ave,,Long Beach,Public,-118.1861,33.79631,6007000700,1A,2020-07-15 00:00:00,15-Gallon,,Conservation Corps of Long Beach
525.0,,Alnus Rhombifolia ,White Alder,2174 Linden ave,,Long Beach,Public,-118.18602,33.79673,6007000700,1A,2020-07-15 00:00:00,15-Gallon,,Conservation Corps of Long Beach
526.0,,Alnus Rhombifolia ,White Alder,439 E 19th St,on the side,Long Beach,Public,-118.18712,33.79178,6007000700,1A,2020-07-15 00:00:00,15-Gallon,,Conservation Corps of Long Beach
527.0,,Alnus Rhombifolia ,White Alder,441 E Rhea St,on the side,Long Beach,Public,-118.18721,33.79268,6007000700,1A,2020-07-15 00:00:00,15-Gallon,,Conservation Corps of Long Beach
528.0,,Alnus Rhombifolia ,White Alder,1971 Pasadena,,Long Beach,Public,-118.18728,33.79295,6007000700,1A,2020-07-15 00:00:00,15-Gallon,,Conservation Corps of Long Beach
529.0,,Alnus Rhombifolia ,White Alder,436 E 20th St,,Long Beach,Public,-118.18722,33.79328,6007000700,1A,2020-07-16 00:00:00,15-Gallon,,Conservation Corps of Long Beach
530.0,,Alnus Rhombifolia ,White Alder,408 E 20th st,,Long Beach,Public,-118.188,33.79325,6007000700,1A,2020-07-16 00:00:00,15-Gallon,,Conservation Corps of Long Beach
531.0,,Alnus Rhombifolia ,White Alder,408 E 20th st,,Long Beach,Public,-118.18803,33.79357,6007000700,1A,2020-07-16 00:00:00,15-Gallon,,Conservation Corps of Long Beach
532.0,,Alnus Rhombifolia ,White Alder,505 E 19TH ST,,Long Beach,Public,-118.18698,33.79181,6007000700,1A,2020-07-16 00:00:00,15-Gallon,,Conservation Corps of Long Beach
533.0,,Alnus Rhombifolia ,White Alder,566 E 19th St,,Long Beach,Public,-118.18578,33.79175,6007000700,1A,2020-07-16 00:00:00,15-Gallon,,Conservation Corps of Long Beach
534.0,,Alnus Rhombifolia ,White Alder,1877 E 19th St , across of,Long Beach,Public,-118.18525,33.79161,6007000700,1A,2020-07-27 00:00:00,15-Gallon,,Conservation Corps of Long Beach
535.0,,Alnus Rhombifolia ,White Alder,1877 E 19th St ,across of,Long Beach,Public,-118.18541,33.79173,6007000700,1A,2020-07-27 00:00:00,15-Gallon,,Conservation Corps of Long Beach
536.0,,Alnus Rhombifolia ,White Alder,533 E 19th St,,Long Beach,Public,-118.18645,33.79171,6007000700,1A,2020-07-27 00:00:00,15-Gallon,,Conservation Corps of Long Beach
537.0,,Alnus Rhombifolia ,White Alder,525 E Rhea St,,Long Beach,Public,-118.18661,33.79262,6007000700,1A,2020-07-27 00:00:00,15-Gallon,,Conservation Corps of Long Beach
538.0,,Lagerstroemia Indica,Crape Myrtle,2010 Magnolia Ave,,Long Beach,Public,-118.19718,33.79389,6007000700,1A,2020-07-09 00:00:00,15-Gallon,,Conservation Corps of Long Beach
539.0,,Lagerstroemia Indica,Crape Myrtle,2022 Magnolia Ave,,Long Beach,Public,188.19773,33.79402,6007000700,1A,2020-07-09 00:00:00,15-Gallon,,Conservation Corps of Long Beach
540.0,,Lagerstroemia Indica,Crape Myrtle,2050 Magnolia Ave,,Long Beach,Public,-118.19791,33.79455,6007000700,1A,2020-07-09 00:00:00,15-Gallon,,Conservation Corps of Long Beach
541.0,,Lagerstroemia Indica,Crape Myrtle,2116 Magnolia Ave,,Long Beach,Public,-118.19782,33.79565,6007000700,1A,2020-07-16 00:00:00,15-Gallon,,Conservation Corps of Long Beach
542.0,,Lagerstroemia Indica,Crape Myrtle,2150 Magnolia Ave,,Long Beach,Public,-118.1978,33.79622,6007000700,1A,2020-07-09 00:00:00,15-Gallon,,Conservation Corps of Long Beach
543.0,,Lagerstroemia Indica,Crape Myrtle,2149 Magnolia Ave,,Long Beach,Public,-118.0634,33.79616,6007000700,1A,2020-07-09 00:00:00,15-Gallon,,Conservation Corps of Long Beach
544.0,,Lagerstroemia Indica,Crape Myrtle,2101 Magnolia Ave,,Long Beach,Public,-118.19825,33.79609,6007000700,1A,2020-07-09 00:00:00,15-Gallon,,Conservation Corps of Long Beach
545.0,,Lagerstroemia Indica,Crape Myrtle,2061 Magnolia Ave,,Long Beach,Public,-118.19795,33.79446,6007000700,1A,2020-07-09 00:00:00,15-Gallon,,Conservation Corps of Long Beach
546.0,,Lagerstroemia Indica,Crape Myrtle,1954 Daisy Ave,,Long Beach,Public,-118.19903,33.79286,6007000700,1A,2020-07-22 00:00:00,15-Gallon,,Conservation Corps of Long Beach
547.0,,Lagerstroemia Indica,Crape Myrtle,2052 Daisy Ave,,Long Beach,Public,-118.19877,33.79451,6007000700,1A,2020-07-23 00:00:00,15-Gallon,,Conservation Corps of Long Beach
548.0,,Lagerstroemia Indica,Crape Myrtle,2078 Daisy Ave,,Long Beach,Public,-118.1996,33.79292,6007000700,1A,2020-07-23 00:00:00,15-Gallon,,Conservation Corps of Long Beach
549.0,,Lagerstroemia Indica,Crape Myrtle,2100 Daisy Ave,,Long Beach,Public,-118.19887,33.78535,6007000700,1A,2020-07-23 00:00:00,15-Gallon,,Conservation Corps of Long Beach
550.0,,Lagerstroemia Indica,Crape Myrtle,2106 Daisy Ave,,Long Beach,Public,188.19928,33.79564,6007000700,1A,2020-07-23 00:00:00,15-Gallon,,Conservation Corps of Long Beach
551.0,,Lagerstroemia Indica,Crape Myrtle,2100 Daisy Ave,ON SIDE OF,Long Beach,Public,-118.19898,33.79539,6007000700,1A,2020-07-28 00:00:00,15-Gallon,,Conservation Corps of Long Beach
552.0,,Lagerstroemia Indica,Crape Myrtle,2175 Daisy Ave,,Long Beach,Public,-118.1995,33.79673,6007000700,1A,2020-07-23 00:00:00,15-Gallon,,Conservation Corps of Long Beach
553.0,,Lagerstroemia Indica,Crape Myrtle,2119 Daisy Ave,,Long Beach,Public,-118.19953,33.7926,6007000700,1A,2020-07-23 00:00:00,15-Gallon,,Conservation Corps of Long Beach
554.0,,Lagerstroemia Indica,Crape Myrtle,1943 Daisy Ave,,Long Beach,Public,-118.19959,33.79253,6007000700,1A,2020-07-23 00:00:00,15-Gallon,,Conservation Corps of Long Beach
555.0,,Catalpa Bignonoides,Unknown,1869 Maine Ave,,Long Beach,Public,-118.20062,33.79108,6007000700,1A,2020-07-29 00:00:00,15-Gallon,,Conservation Corps of Long Beach
556.0,,Eucalyptus Ficifolia ,Red Gum,1869 Golden Ave,,Long Beach,Public,-118.20246,33.79115,6007000700,1A,2020-07-23 00:00:00,15-Gallon,,Conservation Corps of Long Beach
557.0,,Eucalyptus Ficifolia ,Red Gum,1900 Golden Ave,on the side,Long Beach,Public,-118.20218,33.79178,6007000700,1A,2020-07-23 00:00:00,15-Gallon,,Conservation Corps of Long Beach
558.0,,Eucalyptus Ficifolia ,Red Gum,1926 Oregon Ave,,Long Beach,Public,-118.20162,33.79227,6007000700,1A,2020-07-23 00:00:00,15-Gallon,,Conservation Corps of Long Beach
559.0,,Cinnamomum Camphora ,Camphor Tree,1617 Stanton Ave,,Long Beach,Public,-118.16491,33.78786,6007000700,1A,2020-07-28 00:00:00,15-Gallon,,Conservation Corps of Long Beach
560.0,,Cinnamomum Camphora ,Camphor Tree,1617 Stanton Ave,,Long Beach,Public,-118.1649,33.78778,6007000700,1A,2020-07-28 00:00:00,15-Gallon,,Conservation Corps of Long Beach
561.0,,Cinnamomum Camphora ,Camphor Tree,1615 Stanton Ave,,Long Beach,Public,-118.16432,33.78764,6007000700,1A,2020-07-28 00:00:00,15-Gallon,,Conservation Corps of Long Beach
562.0,,Cinnamomum Camphora ,Camphor Tree,1615 Stanton Ave,,Long Beach,Public,-118.1649,33.78759,6007000700,1A,2020-07-29 00:00:00,15-Gallon,,Conservation Corps of Long Beach
563.0,,Cinnamomum Camphora ,Camphor Tree,1613 Stanton Ave,,Long Beach,Public,-118.16485,33.78755,6007000700,1A,2020-07-29 00:00:00,15-Gallon,,Conservation Corps of Long Beach
564.0,,Cinnamomum Camphora ,Camphor Tree,1613 Stanton Ave,,Long Beach,Public,-118.16488,33.78754,6007000700,1A,2020-07-29 00:00:00,15-Gallon,,Conservation Corps of Long Beach
565.0,,Alnus Rhombifolia ,White Alder,1044 New York St,,Long Beach,Public,-118.17957,33.78485,6007000700,1A,2020-07-30 00:00:00,15-Gallon,,Conservation Corps of Long Beach
566.0,,Alnus Rhombifolia ,White Alder,1160 New York St,,Long Beach,Public,-118.17756,33.78509,6007000700,1A,2020-08-04 00:00:00,15-Gallon,,Conservation Corps of Long Beach
567.0,,Alnus Rhombifolia ,White Alder,1169 New York st,,Long Beach,Public,-118.1777,33.78495,6007000700,1A,2020-08-04 00:00:00,15-Gallon,,Conservation Corps of Long Beach
568.0,,Alnus Rhombifolia ,White Alder,1115 New York Street,,Long Beach,Public,-118.17846,33.78505,6007000700,1A,2020-08-04 00:00:00,15-Gallon,,Conservation Corps of Long Beach
569.0,,Alnus Rhombifolia ,White Alder,1051 New York Street,,Long Beach,Public,-118.1793,33.78508,6007000700,1A,2020-07-30 00:00:00,15-Gallon,,Conservation Corps of Long Beach
570.0,,Alnus Rhombifolia ,White Alder,1043 New York Street,,Long Beach,Public,-118.17955,33.78509,6007000700,1A,2020-07-30 00:00:00,15-Gallon,,Conservation Corps of Long Beach
571.0,,Alnus Rhombifolia ,White Alder,1469 Temple Ave,,Long Beach,Public,-118.18599,33.78615,6007000700,1A,2020-07-30 00:00:00,15-Gallon,,Conservation Corps of Long Beach
572.0,,Alnus Rhombifolia ,White Alder,1463 Temple Ave,,Long Beach,Public,-118.15897,33.78567,6007000700,1A,2020-07-30 00:00:00,15-Gallon,,Conservation Corps of Long Beach
573.0,,Alnus Cordate,Italian Alder,1348 Raymond Ave,,Long Beach,Public,-118.16409,33.78362,6007000700,1A,2020-07-30 00:00:00,15-Gallon,,Conservation Corps of Long Beach
574.0,,Alnus Cordate,Italian Alder,1330 Raymond Ave,,Long Beach,Public,-118.16929,33.78343,6007000700,1A,2020-07-30 00:00:00,15-Gallon,,Conservation Corps of Long Beach
575.0,,Alnus Cordate,Italian Alder,1333 Raymond Ave,,Long Beach,Public,-118.16434,33.78341,6007000700,1A,2020-07-30 00:00:00,15-Gallon,,Conservation Corps of Long Beach
576.0,,Pistacia Chinensis ,Chinese Pistache,1826 Pine Ave,,Long Beach,Public,-118.19241,33.79059,6007000700,1A,2020-08-11 00:00:00,15-Gallon,,Conservation Corps of Long Beach
577.0,,Pistacia Chinensis ,Chinese Pistache,2001 Locust Ave. ,on the side,Long Beach,Public,-118.19094,33.7935,6007000700,1A,2020-08-11 00:00:00,15-Gallon,,Conservation Corps of Long Beach
578.0,,Pistacia Chinensis ,Chinese Pistache,125 E 20th st,,Long Beach,Public,-118.19162,33.79352,6007000700,1A,2020-08-12 00:00:00,15-Gallon,,Conservation Corps of Long Beach
579.0,,Pistacia Chinensis ,Chinese Pistache,113 E 20th St,,Long Beach,Public,-118.19196,33.79357,6007000700,1A,2020-08-12 00:00:00,15-Gallon,,Conservation Corps of Long Beach
580.0,,Pistacia Chinensis ,Chinese Pistache,2016 Pine Ave,,Long Beach,Public,-118.19235,33.79391,6007000700,1A,2020-08-12 00:00:00,15-Gallon,,Conservation Corps of Long Beach
581.0,,Pistacia Chinensis ,Chinese Pistache,2019 Locust Ave,,Long Beach,Public,-118.19089,33.79388,6007000700,1A,2020-08-12 00:00:00,15-Gallon,,Conservation Corps of Long Beach
582.0,,Schinus Molle ,Peruvian Pepper Tree,2021 Pine Ave,,Long Beach,Public,-118.19239,33.79389,6007000700,1A,2020-08-18 00:00:00,15-Gallon,,Conservation Corps of Long Beach
583.0,,Schinus Molle ,Peruvian Pepper Tree,2021 Pine Ave,,Long Beach,Public,-118.19249,33.79396,6007000700,1A,2020-08-18 00:00:00,15-Gallon,,Conservation Corps of Long Beach
584.0,,Schinus Molle ,Peruvian Pepper Tree,2025 Pine Ave,,Long Beach,Public,-118.19248,33.79403,6007000700,1A,2020-08-18 00:00:00,15-Gallon,,Conservation Corps of Long Beach
585.0,,Schinus Molle ,Peruvian Pepper Tree,2035 Pine Ave,,Long Beach,Public,-118.19248,33.79415,6007000700,1A,2020-08-18 00:00:00,15-Gallon,,Conservation Corps of Long Beach
586.0,,Tristania Conferta ,Brisbane Box,2135 Pine Ave,,Long Beach,Public,-118.19246,33.79601,6007000700,1A,2020-08-11 00:00:00,15-Gallon,,Conservation Corps of Long Beach
587.0,,Tristania Conferta ,Brisbane Box,219 E HillSt,,Long Beach,Public,-118.19008,33.79715,6007000700,1A,2020-08-11 00:00:00,15-Gallon,,Conservation Corps of Long Beach
588.0,,Tristania Conferta ,Brisbane Box,2190 Locust Ave,,Long Beach,Public,-118.1905,33.79678,6007000700,1A,2020-08-11 00:00:00,15-Gallon,,Conservation Corps of Long Beach
589.0,,Tristania Conferta ,Brisbane Box,2176 Locust Ave,,Long Beach,Public,-118.19044,33.79668,6007000700,1A,2020-08-12 00:00:00,15-Gallon,,Conservation Corps of Long Beach
590.0,,Tristania Conferta ,Brisbane Box,2158 Locust Ave,,Long Beach,Public,-118.1906,33.79647,6007000700,1A,2020-08-12 00:00:00,15-Gallon,,Conservation Corps of Long Beach
591.0,,Tristania Conferta ,Brisbane Box,2156 Locust Ave,,Long Beach,Public,-118.19046,33.7964,6007000700,1A,2020-08-12 00:00:00,15-Gallon,,Conservation Corps of Long Beach
592.0,,Tristania Conferta ,Brisbane Box,2136 Locust Ave,,Long Beach,Public,-118.19051,33.79606,6007000700,1A,2020-08-12 00:00:00,15-Gallon,,Conservation Corps of Long Beach
593.0,,Pistacia Chinensis ,Chinese Pistache,2120 Locust Ave,,Long Beach,Public,-118.19013,33.79537,6007000700,1A,2020-08-12 00:00:00,15-Gallon,,Conservation Corps of Long Beach
594.0,,Pistacia Chinensis ,Chinese Pistache,2120 Locust Ave,,Long Beach,Public,-118.19013,33.79557,6007000700,1A,2020-08-12 00:00:00,15-Gallon,,Conservation Corps of Long Beach
595.0,,Pistacia Chinensis ,Chinese Pistache,2112 Locust Ave,,Long Beach,Public,-118.19054,33.79561,6007000700,1A,2020-08-12 00:00:00,15-Gallon,,Conservation Corps of Long Beach
596.0,,Pistacia Chinensis ,Chinese Pistache,2100 Locust Ave,,Long Beach,Public,-118.1905,33.79549,6007000700,1A,2020-08-12 00:00:00,15-Gallon,,Conservation Corps of Long Beach
597.0,,Pistacia Chinensis ,Chinese Pistache,236 E 21st St,,Long Beach,Public,-118.19034,33.79542,6007000700,1A,2020-08-18 00:00:00,15-Gallon,,Conservation Corps of Long Beach
598.0,,Pistacia Chinensis ,Chinese Pistache,232 E 21st St,,Long Beach,Public,-118.19043,33.79532,6007000700,1A,2020-08-18 00:00:00,15-Gallon,,Conservation Corps of Long Beach
599.0,,Pistacia Chinensis ,Chinese Pistache,2117 Locust Ave,,Long Beach,Public,-118.19059,33.79557,6007000700,1A,2020-08-13 00:00:00,15-Gallon,,Conservation Corps of Long Beach
600.0,,Pistacia Chinensis ,Chinese Pistache,2117 Locust Ave,,Long Beach,Public,-118.19062,33.79564,6007000700,1A,2020-08-13 00:00:00,15-Gallon,,Conservation Corps of Long Beach
